birthplace,country
"Baggot Street, Co Dublin",Ireland
Killucan,1
"Ltillorgan, Co Dublin",Ireland
Mullery or Co Westmeath,Ireland
"Killusty, Fethard",1
"Enniskillen, Fermangh",1
"Fermoy, Co Clare",Ireland
Isle of Anglesey,1
Tunis North Africa,1
Wales Conway,1
"Co Leiterim, Ireland",Ireland
"Co Cork, Tallow",Ireland
"Ahada, Cork",1
"Queestown, County Cork",Ireland
"Cove, County Cork",Ireland
"French Gay, Cork City",1
"Lismore, Tralee, Co Kerry",Ireland
Mount Meath CR,1
"Baltindancy, Co Wexford",Ireland
Rolland,1
Montrose,1
"Ford, Co Louth",Ireland
"Roxboro, Scotland",Scotland
"Plamouth, England",England
R H M S Dublin,1
"Co Kilkenny, Kilmacow",Ireland
"Casheltip, Co Kilkenny",Ireland
"Backs, Ballina",1
"Co Kilkenny, Luffiny",Ireland
In Ireland County Wexd,Ireland
"Ballinfanid, County Cork",Ireland
"Barttomy, Co Cork",Ireland
Lacknacumen,1
"Whitecastle, Co Antrim",Ireland
Pennal,1
"Angleasy, Wales",1
"Bollyhorm, Co Down",Ireland
"Martston, Co Down",Ireland
"Glencolumbkille, Co Clare",Ireland
"Tateborn, Co Louth",Ireland
"Lanokashire, England",England
"Butts Parish, Kilkenny",1
"Feenagh, Co Leitrim",Ireland
"Bunmahon, Co W",1
Co Letrimm,1
"Quebea, Canada",Canada
"England, Renfrewshire",England
"England, Summeroetshire",England
"England, County Durham",England
"Stenwstown, Co Tyrone",Ireland
Renfrew Shire,1
"Loughcrew, Co Meath",Ireland
"Warrington, Lancushire",1
"England, Kent County",England
"Clonangh, Co Kildare",Ireland
County R SC,1
County Rosmon,1
"Glencormick, Co Wicklow",Ireland
"Little Bray, Ireland",Ireland
"Bangor, Ennis",1
"Athlone, Co West",1
"Clombrony, Co Longford",Ireland
N Meath,1
"Besbrook, Co Armagh",Ireland
"Whileabbey, Co Antrim",Ireland
"Trenety, Winchoster",1
Huntington,1
"Linoly, St Wales",1
"Arkeen, Co Down",Ireland
Horntown Co Wexford,Ireland
Ballymonty,1
"Devonport, Engld",1
"Turckenham, Near London",1
"Demerara, India",India
"Co Louth, Dublin County",Ireland
Co Kilkerny,1
Isle of France,1
Commoall,1
"Curdiff, South Wales",1
"Getterkenny, Co Donegal",Ireland
Platten,1
"?, Co Louth",Ireland
"Strad?n, Co Tyrone",Ireland
Born T Co Cork,Ireland
County Londenderry,1
"Barrowan, Furness Lancashire",1
"Warnickshire, Hillmorton",1
Town Hill,1
"Cavan, Ireland, Co Galway",Ireland
"Faul, Co Galway",Ireland
"Errishannon, Co Galway",Ireland
"Gurtnaclea, Queens Co",1
"Ballinahow, Co Tipp",1
Co Kelkeny,1
Ballygaro in Queens Co,1
"Tullomore, Kings Coy",1
"England, Bermingham",England
"Culdaff, Origall",1
"Co Mayo, Tralee",Ireland
Co Mary,1
Pierra Lcore Africa,1
Eilltown,1
Waler,1
"Glanmorgan, Wales",1
"Ballymore, Co Kerry",Ireland
"Keelmalchader, Co Kerry",Ireland
"Domnybrook, Co Diblin",1
"Killaur, Co Wexford",Ireland
Coty Meath,1
"North Cavan, Co Galway",Ireland
"Inveran, Co Galway",Ireland
"Athlone, Wmeath, Ire",1
"Swardston, Norfold",1
Ballingtonshire,1
"Colonsay, Argyleshire",1
"N Shields, England",England
"Ratoath, County Meath",1
"Blanchardstown, County Dublin",1
"Waterford City, Co Cork",Ireland
Enncorty,1
"Carlingford, Louth Co",1
"Co Cork, Kilpatrick",Ireland
C Co Cork,Ireland
"Cahirceveen, Co Kerry",Ireland
"Cork, Watergrasshill",1
Union,1
"Co Kerry, Rossancan, Co K",Ireland
"Southwark, London, Eng",1
"Tuin, Co Meath",Ireland
"Port of Spain, Divided, West Indies",1
"Gravesend, Kent",1
Eng Sussex,1
"Mayflax, Scotland",Scotland
W'Meath,1
"Desheda, County Meath",1
Malpas Place,1
Bunniadden,1
"Culray, Co Sligo",Ireland
"Corofine, Co Clare",Ireland
Ballydoogan,1
"Labashuda, Co Clare",Ireland
West Galway,1
Old Leighline,1
Mullaun,1
Co Cork City of London,Ireland
"Kilmonige, Co Down",Ireland
C Tippreray,1
Llanff? north wales,1
Devoncourt England,England
Macrom,1
"Rit Bard Bright, Scotland",Scotland
"Sproton, Dorset",1
"Clonmel, Co Tiperary",1
"Co Dublin, Airfield House Kimmage",Ireland
"Mothel, Co Waterford",Ireland
"Hillstown, Co Down",Ireland
"Blackrock, Co D",1
"Channel Foles, Gunntey",1
"Dundoell, Co Louth",Ireland
"Wales, Monmouthshire",1
Twon of Kildare,1
"Clont?, Co Galway",Ireland
"Co Donegal, Ballyshannon",Ireland
Droghed Co Louth,Ireland
"Poole Down, England",England
"Jessey, England",England
Himearingshire,1
Fort George Inverness Scotland,Scotland
"Monmouth, England",England
"Co Down, Kilmore",Ireland
"Castle Forbes, Longford",1
"P Shaws, Scotland",Scotland
Esex Eng,1
Multa,1
D? City,1
"Co Waterford there now, Tipperary",Ireland
York St,1
Darby Square,1
Toraloe,1
"Downestown, Co Meath",Ireland
"Germany, Schleswig",1
"Athea, Co Limk",1
"St Thomas's Mount, Madras",1
"Airdrie, N B",1
Lachen,1
Gort Galway,1
"Co Cork, Gloantown",Ireland
"Ireland, Cou Cork",Ireland
"Kilsallaghan, Co Dublin",Ireland
Co City Limerick,1
"Emmsenthy, Co Wexford",Ireland
"Scarva, Down",1
"Wickhill, Armagh",1
"Derrygooney, Co Monaghan",Ireland
Rathbride,1
"Newton, Mondgemerys",1
"Yokohama, Japan",1
East India Bengal,India
Not Queens Co,1
? Kilkenny,1
Clonsast,1
Don,1
"Seabrock, Kent",1
"Cavetown, Co Roscommon",Ireland
In Ireland Leg Galway,Ireland
"Castletown, Gort",1
Enlland,1
"Murree, Tralee",1
"Lehre, Tralee",1
"Kilkeel, (Co Down)",Ireland
"Ballock, (Co Fermanagh)",Ireland
England Gloucestershire,England
"Born Tulla, County Clare",Ireland
"Bal?, Mayo",1
"Kerry, Knockendare",1
"Co Tipperary, Sandycom, Co Dublin",Ireland
Athlone Co Meath,Ireland
Co Dwlin,1
"Ballyvolane, Cork",1
"Multyfarnham, Westmeath",1
"China, King Co",1
City Ednburgh,1
"Clonmany, Co Donegal",Ireland
"Dunkinell, Co Donegal",Ireland
"Hunnacot, Devonshire",1
"Govan, Scotland, Glasgow",Scotland
"High Cross, Co Tyrone",Ireland
3 Fleet St Dublin,1
Ardngraney,1
"Vic, Australia, Ireland",Ireland
Carrick on Shaon,1
"Navam, Meath",1
"Greenock, Glasgow",1
"L Derry, Belfast City",1
Codyrone,1
Vido,1
City Limrck,1
S Co Dublin,Ireland
Hesleden,1
N Jersey U S A,United States
"Ayra, EastIndies",1
"Petermaritzburg rutal, S A",1
"Bally Beg, Meath",1
Umgola Armgh,1
"Slatt, Co Ant",1
Co Killk,1
Crory Wexford,1
Coty Wexford,1
"Camolin, Wexford",1
Devizes England,England
Lough Lee,1
Magheralave,1
Fernan,1
Tarson,1
Crobane,1
Mulloglass,1
"Lisnafiffy, Co Down",Ireland
"Ballyunre, Co Antrim",Ireland
"Ireland, Co Westm",Ireland
Tubberclair,1
"Co Kilkenny, C Comer",Ireland
"Darlington, Co Dublin, England",England
"Killen, Co Fermgh",1
"Mureet, India",India
"Logan, Co Armagh",Ireland
"Edinborough, Scotland",Scotland
County Kery,1
"Clones, Moneghan",1
"Greencastle, Co Down",Ireland
"Newcastle, Tyrone",1
Breacough,1
"England, Co Surrey",England
"Belfast, Balymacarrelt",1
"Belfast, Ballymacarrelt",1
Londeny Derry,1
"Clare, Co Antrim",Ireland
"W M, Mullingar, Co Westmeath",Ireland
Knochy,1
"Ballymore, Co Wexford",Ireland
In Dublin N S,1
Esset,1
Denbeigh,1
In Ireland County Cork,Ireland
Meath Town,1
Lunkstown Co Dublin,Ireland
Co I Kildare,1
"Co West, Meath",1
"Finemiler Town, Co Tyrone",Ireland
"Ohio, U S A",United States
"St Leonards, Sussex",1
"Derby, Holbrook",1
"Co Monanghan, Ireland",Ireland
"Co Antrim, Limerick",Ireland
S Maine U S,1
Born C Clare,1
Feggit,1
"Kings, Co Bolart",1
"Co Cork, Adagh",Ireland
"Sandymount, Co Galway, Dublin",Ireland
"C Dublin, Ireland",Ireland
North Cumberland,1
Enries Killan,1
C Fermana,1
"Duninng, Co Antrim",Ireland
Barrow in Furrness,1
"Killennmera, Co Leitrim",Ireland
"Carrowerin, Co Leitrim",Ireland
"Carowerin, C Leitrim",1
"Kelbrittam, Co Cork",Ireland
"Ballydehob, C Cork",1
"Millford, Co Cork",Ireland
Lisrobin,1
Co Darwicks,1
Rosareu,1
Chofisboyd,1
Egmont,1
"Athy, Co Dublin",Ireland
County of Devon,1
"Narsboy, Co Meath",Ireland
"Kilbegan, Ireland, West Meath",Ireland
"Co Down, Tipperary",Ireland
"Villierston, Co Waterford",Ireland
"Pabucks Well, Co Limerick",Ireland
Belmullet Mayo,1
Born in Co Longford,Ireland
Tippe,1
"Miltown, Meath",1
"Mynagh, Co Kildare",Ireland
"Newhall, Co Kildare",Ireland
Grunsett,1
"Cavan, Co Mayo",Ireland
"Co Cork, Mitchilstown",Ireland
"Clonakilty, Cork County",1
Glenbrook,1
U N I States,1
"Stanford Comicut, America",1
"Assepy, Cashel",1
Scibereen,1
"Seamore, Co Waterford",Ireland
"Co Cork, Ballyhooly",Ireland
Bohermore,1
"Chapetizod, Co Dublin",Ireland
"Killea, Co Tipperary",Ireland
Killaster,1
"Beermilt, Co Cavan",Ireland
"Wexford, Floyon",1
"D Patrick, Co Down",Ireland
Ballykelly,1
Kinnegad,1
"Rath Pierca, Co Wicklow",Ireland
Craveney,1
"Ns, America",1
"Merchans Town, Co Tyrone",Ireland
Argentine,1
"Merchants Town, Co Tyrone",Ireland
South Ameca,1
D Co Kerry,Ireland
"Muckross, Co Kerry",Ireland
"En Scorthy, Co Wexford",Ireland
Burnos Ayers,1
"Drogheda, Co. Louth",1
"Carrick, on Suir",1
"Verginia, Co Cavan",Ireland
"Sheernen, England",England
"Flyne, England",England
Newcastle on England,England
Glesgow,1
Rutherglen,1
"Ready, Coy Armagh",1
"Deomara, Co Down",Ireland
"Clara Broom, Co Galway",Ireland
Parish of Kill,1
Terry Land,1
City Galwy,1
Manchesta,1
"Co Dublin,Kings co",Ireland
Lisbon,1
Brandon Essex,1
"Castlepollard, Co Westmeath",Ireland
"Dumfies, Scotland",Scotland
"Co Antrim, Connor",Ireland
"Co of Antrim, Ballymena",1
Killaughlin,1
"Ballymart, Co Cork",Ireland
"Bantry, C Cork",1
"Balley Leard, Co Cork",Ireland
"St Finbarr, Cork City",1
"Ferbert, Kerry",1
Mi?tone,1
"Dublin, Malahide",1
"Gonghal, Co Cork",Ireland
Plimoth,1
Co Rosa Athlone,1
"Ballynar, Westmeath",1
"City Kilkenny, Ireland",Ireland
Kincardineshire N B,1
"Dungarnan, Co Waterford",Ireland
"Lunenburg Scotia, Nora",1
"Wingfield, Berks",1
Glinn,1
Dranagh,1
"Bursland Staffordshire, England",England
"County of Antrim, Town Bally Mena",1
Wettshire,1
Co Firmanaugh,1
Balerno,1
England of South Parents,England
County Town,1
Aberdein,1
Mays Co,1
Martins,1
County Middleton,1
"Portstewart, Derry",1
"St Winfred, Jermany",1
"Currans, Co Kerry",Ireland
P Couy West Meath,1
Loughrea Co Galway,Ireland
Clara K c,1
Brunswick St North,1
Nth Brunswick Street,1
County Co Kildare,Ireland
"Westmeath, D F",1
"Rellaghan, Co Cavan",Ireland
Swansea in Wales,1
Edinbors,1
Waterford Town,1
Co Westmaid,1
"Dublin City, 2 Kevin St",1
"Dublin City, 21 Longford",1
"Sheerness, Isle of Sheppy",1
Collone Co Armagh,Ireland
"Wollonony, Austrlia",1
Killimer,1
"Arlivilla, Co Limerick",Ireland
"Kilkeney, Dublin Co",1
"Bruff, Limerick Co",1
"Longhra?, Galway",1
"Marytorrs, Queens County",1
Sunbury,1
"Parsontown, Athershot",1
"Durmgramph, County Monaghan",1
"Ballylaggan, Co Antrim",Ireland
"Newyork, Amr",1
Co Wistmeath,1
"Ballyhust, Tip",1
"Moneynick, Co Ant",1
"Warwick, Birmingham",1
Jamis Strest,1
"Bringhton, England",England
"Co Kerry, Ardfert",Ireland
"Ballybrook, Co Dublin",Ireland
"Cabray, Ireland",Ireland
"Ballyskeogh, Co Down",Ireland
"Carrickfergus, Co Down",Ireland
Conner,1
Tittisll South Germany,1
Christ Church,1
Neustadt South Germany,1
Temgian,1
France (British Subject),1
"Kilmacow, Co Kilkenny",Ireland
Waterford Conty,1
"Raheenvarha, Co Wex",1
"Liverpool, E",1
"Co Antrim, Lylas Hill near Templepatrick",Ireland
Carrdiff,1
"Castleyas, Co Cork",Ireland
Frim Co Meath,Ireland
"Lowerwoodburn, Co Antrim",Ireland
Upper Falls,1
Hill Hall,1
Whilby,1
Dublin Cuy,1
"Fall River, America",1
City of Der,1
"Meenacloy, Donegal",1
"Keelogs, Donegal",1
Belgum,1
"Co Dublin ,Glasnoun",Ireland
Hanooer,1
Patony,1
Armagh in Lurgan,1
"Mohill, Co Lisburn",1
Whitstable,1
Taplow,1
"Perl, Isle of Man",Isle of Man
"St David, Co S Wales",1
"Statin, Germany",1
Bosham England,England
Hereford England,England
St Petersbury Russia,1
"Belfast, Tyrone",1
"Louth, Scotland",Scotland
Brazil S I,1
Co Kilnny,1
"Co Antrim, Whitehead",Ireland
"Lisfannan, Doneygall",1
Littleton,1
Carlisle Eng,1
North Umberland,1
Pointspass,1
"Rossbercon, Co Kilkenny",Ireland
"Cabintedy, Co Dublin",Ireland
"Bury, Lane, England",England
"County of Lancaster, England",England
"Clough, Queens Co",1
"Rathdowney, Queens County",1
"Grogan, Queens County",1
Alsbury Burk,1
Suffery Walden Essex England,England
"Porty Derry, Co Down",Ireland
"Inchcore, Co Dublin",Ireland
"Athlone, Co Roscomon",1
Tows Vancy,1
"Biddulph, Eng",1
"Tiermaclane, Co Clare",Ireland
"Co Wexford, Crassaby",Ireland
"Contabell, Co Cavan",Ireland
"Canada, Halifax, NS",Canada
"Via-Mile-Bridge, Co Clare",Ireland
"Forks, England",England
In Ireland Coy Londonderry,Ireland
"Ballyfrench, Co Down",Ireland
"Cooks, America",1
Rinsha,1
Drimoleague,1
"Magdalene St, Drogheda",1
"Monte Lupo, Italy",1
"Sandyford, Co Dublin",Ireland
London College Park,1
"Richmond, England",England
"Moat, Co Westmeath",Ireland
"Clondalhin, Co Dublin",Ireland
"?hane, Co Tipp",1
Queens' Coy,1
"Holywel, Wales",1
"Roscomon, Co Sligo",Ireland
"Oranmore, County Gal",1
"Saidfield, Co Down",Ireland
Co L Donderry,1
"Downpatric, Co Down",Ireland
"Richict, Co Armagh",Ireland
In Ireland Coy Dublin,Ireland
"Kellyman, Tyrone",1
"Barlunthe, Queen Co",1
New Town,1
Lickfield,1
Rochester America,1
"Roundtown, Co Dublin",Ireland
"Larne, C Antrim",1
"Clifebr, Galong",1
"Stoke, Tpearch Kent",1
Cheshere,1
Yorke,1
"Staplestown, Co Wexford",Ireland
"Baldwinstown, Co Wexford",Ireland
"Crosstown, Co Wexford",Ireland
"Mastrim, Adamstrian, Co Wexford",Ireland
"Bursnount, Co Wexford",Ireland
"Portadown, Co Wexford",Ireland
"Co Wexford, Knockrathkyle",Ireland
Monroe,1
"Templemore, Co Wex",1
"Knoxtown, Co Wex",1
"Boch?, Co Waltham",1
Blynn,1
"Ohio, America",1
"Ballydoon, Co Armagh",Ireland
"Downpatrick, Co Down, Ireland",Ireland
"N Strand, Dublin",1
"England, Co Donegal",England
"Devon, Shaldon",1
Co Keshire,1
"Suffolk, Suffolk",1
G Fermanagh,1
Barntown,1
"Pierces Town, Co Wexford",Ireland
"Tydaronet, Co Monaghan",Ireland
Co of Galway Town,1
Born Carlow,1
Coloner,1
"St Giles, Dublin, Ireland",Ireland
"Prospirous, Co Kildare",Ireland
"Saintfield, Co Down, Ireland",Ireland
"Suncraft, Co Kildare",Ireland
"Co Lanask, Scotland",Scotland
Coty Liverpool,1
"Co Tipperary, I",Ireland
Recess,1
Wt King St,1
Cloher Hill,1
Ratunda Hap,1
Renododge,1
"Queens, Co Galway",Ireland
Hacket's Count Dublin,1
"Skarper, Co Dublin",Ireland
Swards,1
Queen-County,1
Kent-England,England
Versailles France,1
"Glenavon, Sligo",1
"Ougham, Sligo",1
Co Tipperary W,Ireland
"Liverpool, Laneshere",1
Ratheale,1
"Buncrana, Donegal",1
W Australia,1
Mary Boro,1
"Waterford, Workhouse",1
"Co Down, Antrim",Ireland
"Cahie, Tipperary, Ireland",Ireland
"Allen Wood, Co Kildare",Ireland
Malahill Co,1
Glansheeren,1
Portmarnock Co,1
"Sural, India",India
"Thomastown, Co Roscommon",Ireland
Douglas Cork,1
Halie,1
Carrickman,1
Borough of Limerick,1
"Ballykeohane, Co Limk",1
"Adare, Co Lim",1
Co Paris,1
"Strokestown, Workhouse",1
"Rathmagurry, Co Sligo",Ireland
"Aughmore, Co Mayo",Ireland
"Newtownards, Kerry",1
Greenwell,1
Ballydonly,1
"Borada, India",India
"Ballycomers, Kings Co",1
Westphalia,1
"Lisborn, Co Antrim",Ireland
In Ringhale,1
C Liverpool,1
"Lams, Co Antrim",Ireland
Cont Kerry,1
"Kingston, Co Wicklow",Ireland
"Born in Clunlisk, Kings County",1
Bullynare,1
"Co Brooklyn, U S America",United States
"Great Britain St, Dublin",1
"Co Westmeath, Germany",Ireland
"England, Porlmlouth Hants",England
"England, Rye Sussex",England
"Courtown, Co Wexford",Ireland
"Rosshill, Tyrone",1
"Funs, Co Wexford",Ireland
"Torynterant, America",1
"Prince Edwards, Island",1
"Dharwad, India",India
"Coloranie, Co Derry",Ireland
"Tipperary Co, Roscrea",1
Born in Roscrea in Tipperary,1
Co Roscommon Co,Ireland
"? City, Annacotty",1
Bannagher,1
1 Quality Row Ringsend,1
Midlethian,1
Drumcliff,1
"County Trequery, Whittlecomb",1
"East India, Meerut",India
"Ireland, Limerick Co, Dublin City",Ireland
"Ireland, Limerick Co, Dublin City, Londonderry",Ireland
"Blackereh, Co Cork",Ireland
Born in Cork County,1
"Kildare, Westmeath",1
"King, Co Ireland",Ireland
Buenosayes,1
"Dungiven, Co L Derry",1
"Corket, Co Tippr",1
Ayredale,1
Lickblea,1
"Tubbercurry Gorey, Co Wexford",Ireland
"England, Hastings Sussex",England
Cabra Co Dublin,Ireland
Limavdy,1
"Ireland, Co Donegale",Ireland
N Y C,1
"Dumfries, England",England
"St Ableaniss, Exeter, Devon",1
Pale Isle of Man,Isle of Man
"Buteshire, Roathsay",1
Merzerphore,1
Muzuphernugger,1
"Tullygirvin, Co Down",Ireland
"Ballymagee Combb, Co Down",Ireland
"Drumenkey, Co Down",Ireland
"Neuagh, Tipperary",1
"Reuagh, Tipperary",1
Rynana,1
"Kirkcaldy, Fifeshire, Scotland",Scotland
"Crum, Kill",1
"Bally, Craigy",1
Jercy Channel,1
Cot Tyrone,1
"Bshannon, Donegal",1
"Falkland, Island",1
"Curragh More, Co Mayo",Ireland
"Bo, Co Carlow",1
"Derryshire, Co Mayo",Ireland
"County Donegal, Ire",1
"Kilronan, Co Cork",Ireland
"Carrickmines, Co Dublin",Ireland
"Achill Ireland, I",Ireland
"Warren Point, Down",1
Bristoll,1
Bangor U Wales,1
Orkney Island North of Scotland,Scotland
Lisdoonrama,1
Dorsekshire,1
"Cruit, Co Donegal",Ireland
"U.S.A. State of Jersey, Newark City",1
"Meenaghshag, Co Donegal",Ireland
Gortnasillagh,1
"Co Donegal, Only Island",Ireland
Born Kings,1
"Near Strabane, Co Tyrone",Ireland
"Newtown Cunninghan, Co Donegal",Ireland
Co Africa,1
East Donegal,1
"St Johnston, Co Derry",Ireland
"County Kilkenny, Ireland",Ireland
"Killcullen, Co Limk",1
Hospital Co Limerick,Ireland
Newmarket Co Cork,Ireland
Hospital Co Limick,1
"Herberstown, Co Limerick",Ireland
"C of Southampton, England",England
Co Feranagh,1
"Aughooran, Co Fermanagh",Ireland
Muckross,1
"Ganison, Co Fermanagh",Ireland
"Tullingere, Co Mayo",Ireland
"Mayo, Tullingere",1
"Co Mayo, Tullingere Co",Ireland
"Co Leitrim, Co Fermanagh",Ireland
"Co Donegal, Glenties",Ireland
"Ballyaneen, Co Galway",Ireland
"Beauparc, Meath",1
"Bercikell, Co Donegal",Ireland
Irish Donegal,1
"Kildrum, Co Donegal",Ireland
"Falcarragh, Co Donegall",Ireland
T Derry,1
"Murrol, Co Donegal",Ireland
Cit L Derry,1
Denneygoll,1
"Cashel, Achill, Co Mayo",Ireland
"Co Tyrone, L Derry",Ireland
"Kildownet, Co Mayo",Ireland
Molahilla,1
N C R Co Dublin,Ireland
"Drumcondra, Co Meath",Ireland
"Johnstown, Co K",1
"Mount Rock, Queen's Co",1
"Co Down, Roddens",Ireland
"Ballintrellick, Co Sligo",Ireland
B Donegal,1
"Co Tyrone, Ardsten",Ireland
Tyrone Cy,1
County Wt Meath,1
"In Creevykeel, Co Sligo",Ireland
Carrickonshire,1
Jersey Cittie,1
"Kilgarvin, Co Mayo",Ireland
"Ballymoney, Donegal",1
"Aclare, Co Sligo",Ireland
Co Fermanugh,1
Borough of Sligo,1
B England,England
Emmakeelen Co Fermanagh,Ireland
"Sligo, Irland",1
Yet Belfast,1
C Dunnigall,1
"Co of Ross, Scotland",Scotland
"Aasleagh, Co Galway",Ireland
Couty Dorry,1
"Dootsmouth, England",England
"County Culmore, Swinford",1
Stargard,1
"Donegal, Edremglebe",1
"England, Middleston",England
"Bisgold, Cork",1
"Midleton, Cok",1
Tipperary Sk,1
Killsheredin,1
"Deal, Kent, England",England
New Brownswick,1
"Cloghroe, Co Cork",Ireland
"15 New Street, Dublin",1
"103 Leeson Plat, City Dublin",1
Wightonshire,1
"Scotland, Wightonshire",Scotland
"Magwa St, Belfast",1
Haby,1
"Ban, County Cork",Ireland
"Co Renfred, Scotland",Scotland
Clerihan,1
"Fermoy, Co Cork, Ireland",Ireland
Shelmalie Sedland,1
"Co Letrim, Cavan",1
"Coulterley, Limerick",1
"Ballyduff, Co Kerry, Ireland",Ireland
"Co Meath, Dungle",Ireland
"Cahirvaniel, Kerry",1
Ontario,1
"Parr, Comsall",1
Murcoom,1
"Gee Cross, Chashire",1
"Canada, Antario",Canada
"Dundie, Scotland",Scotland
Cuty Down,1
"East Grinstead, Sussex",1
"Ballendesert, Co Waterford",Ireland
Fort William,1
CCo Fermanagh,Ireland
City of Waterf,1
"Cara, Co Tipprary",1
Co Bangordown,1
"Balg?, Co Meath",Ireland
Bust Derry,1
Cout Tyrone,1
W Africa,1
"Island, Cavan, Bushmills, Co Antrim",Ireland
Lanarkshire Scotland,Scotland
"Scotland, Bowmore Islay",Scotland
"Tayport, Scotland",Scotland
"Grangegeeth, Co Meath",Ireland
"Ballyburn, Co Waterford",Ireland
Mothel,1
"Ahina, Co Cork",Ireland
Ross Carbery,1
"Kings Co, Ired",1
"Cork, Killough",1
"Rathmore, Dublin",1
"City of Leith, Scotland",Scotland
"26 At Gt Georgesst, Dublin City",1
"Ireland, Co Fer",Ireland
"Ireland, Co Ferm",Ireland
T of Sligo,1
"Ascensin, Island",1
"Castlequarter, Co Antrim",Ireland
Coolbanagher,1
"Co Westmeath, Clonmellone",Ireland
? Devon,1
Moville Co Donegal,Ireland
"Ild, Co Down",Ireland
"12 Quins Lane, City Dublin",1
Co Coalreinderry,1
Co Craine,1
"Ardeath, Meath",1
"Co Kildare, Dublin",Ireland
Argentine Repic,1
"Crumscarthy, Co Wexford",Ireland
"Middlesc, England",England
"Gloneshershire, England",England
"Somersershire, England",England
"Co Limerick, Knochaney",Ireland
"Co Donegal, St Johnston",Ireland
"England, Barrowinfurness",England
"Co Antrim, Old Warn Lisburn",Ireland
Knocklanshire,1
"Co Banlea, Co Tipperary",Ireland
"Newmarket S C, Co Tyrone",Ireland
Co Degal,1
"Borin, Co Kilkenny",Ireland
"Lepper Renny, Co Donegal",Ireland
Leith Edinburgh,1
"Doneraile, Colon",1
Co Fermnagh,1
Co Ca?,1
Coobhown,1
"Ballywilliam, Co Cork",Ireland
Couty Fermanagh,1
"Mulligar, Co Westmeath",Ireland
"Higginstown, Co Meath, Ireland",Ireland
Sacramento,1
"Hanfield, Sussex",1
"Amestown, Co Wexford",Ireland
Donneybrok,1
Telempletan,1
"Co Dublin, 6th Lock Blue Bell",Ireland
"Glenade, Co Leitrim",Ireland
C Roson,1
Town of Paisley,1
Co Finscanly,1
"Drumbin, Co Down",Ireland
"Edenbally, Coghill, Co Down",Ireland
"Scotland, Crossmy Coff",Scotland
"Antrim Lisburn, Ireland",Ireland
"Mothewell, Scotland",Scotland
"Antrim, Islandmagee",1
"Glassdrumnon, Co Down",Ireland
Olsace,1
"Gallaght, Co Dublin",Ireland
"Lough Hinstus, Co Dublin",Ireland
Glasgow N M,1
"Thomastown, Co Louth",Ireland
Birmingham England,England
Berkhamsted,1
"Rea Hill, Co Antrim",Ireland
"Morton, ? England",England
Burton on Trent England,England
Craigavad,1
"Ballyard, Co Antrim",Ireland
"Friggington, Cumberland",1
"Dundock, Corke",1
"Ballyvaughan, Co Antrim",Ireland
"Cregagh, Co Down",Ireland
Ballynashee all in Co Antrim,Ireland
Montgomeryshire,1
"Dublin City, Redmonds",1
"Summerhill, Dublin City",1
"Cookstown, Cork",1
Ballynicble,1
"Holywood, C Down",1
"Co Antrim, Lisbrun",Ireland
"Rilleay, Co Down",Ireland
"Co Galway, Miltown",Ireland
