name,gender,EW_AppRank
ELLENA,F,common
ELLENER,F,rare
ELLENI,F,rare
ELLENIE,F,rare
ELLENOR,F,common
ELLERY,M,uncommon
ELLERY,F,rare
ELLESE,F,common
ELLESHA,F,uncommon
ELLESHIA,F,rare
ELLESIA,F,rare
ELLESSE,F,common
ELLESSIA,F,rare
ELLEXIS,F,rare
ELLEY,F,uncommon
ELLI,F,common
ELLIA,F,common
ELLIAH,F,rare
ELLIANA,F,common
ELLIANNA,F,uncommon
ELLIANNE,F,rare
ELLIAS,M,uncommon
ELLICE,F,common
ELLICIA,F,common
ELLIE,F,common
ELLIEANN,F,rare
ELLIEANNE,F,rare
ELLIEMAE,F,common
ELLIEMAI,F,rare
ELLIEMAY,F,common
ELLIEROSE,F,rare
ELLIESE,F,rare
ELLIESHA,F,rare
ELLIETTE,F,rare
ELLIJAH,M,rare
ELLIN,F,rare
ELLINA,F,rare
ELLINOR,F,common
ELLIOT,M,common
ELLIOT,F,uncommon
ELLIOTT,M,common
ELLIOTT,F,uncommon
ELLIOTTE,F,uncommon
ELLIS,M,common
ELLIS,F,common
ELLISA,F,common
ELLISE,F,common
ELLISHA,F,common
ELLISHIA,F,rare
ELLISIA,F,common
ELLISON,M,common
ELLISON,F,uncommon
ELLISS,M,rare
ELLISS,F,rare
ELLISSA,F,common
ELLISSE,F,rare
ELLISSIA,F,common
ELLIVIA,F,rare
ELLIW,F,common
ELLIYA,F,rare
ELLIYAH,F,rare
ELLIZA,F,rare
ELLOISE,F,common
ELLORA,F,common
ELLOUISA,F,rare
ELLOUISE,F,common
ELLSA,F,rare
ELLSEY,F,rare
ELLSIE,F,rare
ELLY,F,common
ELLYANA,F,rare
ELLYCE,F,rare
ELLYCIA,F,rare
ELLYN,F,common
ELLYS,M,rare
ELLYS,F,uncommon
ELLYSE,F,common
ELLYSHA,F,rare
ELLYSIA,F,uncommon
ELLYSSA,F,rare
ELLYSSE,F,rare
ELMA,F,uncommon
ELMAS,F,rare
ELMEDINA,F,rare
ELMER,M,rare
ELMI,M,rare
ELMIRA,F,rare
ELMO,M,rare
ELMORE,M,rare
ELNA,F,rare
ELNATHAN,M,rare
ELNAZ,F,rare
ELOAH,F,rare
ELODIE,F,common
ELODY,F,rare
ELOGHOSA,M,rare
ELOGHOSA,F,rare
ELOHIM,M,rare
ELOHOR,F,rare
ELOI,M,rare
ELOISA,F,common
ELOISE,F,common
ELON,M,rare
ELONA,F,common
ELORA,F,common
ELORM,F,rare
ELOUAN,M,rare
ELOUISA,F,common
ELOUISE,F,common
ELOWEN,F,uncommon
ELOWYN,F,rare
ELOY,M,rare
ELOZOR,M,rare
ELROY,M,rare
ELSA,F,common
ELSABETH,F,rare
ELSBETH,F,common
ELSE,F,rare
ELSEA,F,rare
ELSEE,F,rare
ELSEY,F,rare
ELSI,F,uncommon
ELSIE,F,basic
ELSIEMAE,F,rare
ELSON,M,rare
ELSPETH,F,common
ELSY,F,rare
ELTON,M,uncommon
ELULA,F,rare
ELUNED,F,uncommon
ELVA,F,uncommon
ELVI,F,rare
ELVIA,F,rare
ELVIE,F,common
ELVIN,M,uncommon
ELVIN,F,rare
ELVINA,F,uncommon
ELVIRA,F,uncommon
ELVIS,M,common
ELVY,M,rare
ELVY,F,rare
ELWEN,F,rare
ELWIN,M,rare
ELWOOD,M,uncommon
ELWYN,M,uncommon
ELWYN,F,rare
ELY,M,common
ELYA,M,rare
ELYA,F,rare
ELYAN,M,rare
ELYANA,F,rare
ELYAS,M,common
ELYCE,F,rare
ELYCIA,F,uncommon
ELYES,M,rare
ELYN,F,rare
ELYNOR,F,rare
ELYON,M,rare
ELYON,F,rare
ELYOTT,M,rare
ELYS,M,rare
ELYS,F,rare
ELYSA,F,rare
ELYSE,F,common
ELYSHA,F,common
ELYSHIA,F,rare
ELYSIA,F,common
ELYSIE,F,rare
ELYSSA,F,common
ELYSSE,F,uncommon
ELYSSIA,F,common
ELYSTAN,M,rare
ELYZA,F,uncommon
ELZA,F,uncommon
ELZBIETA,F,rare
ELZE,F,rare
EMA,F,common
EMAAD,M,uncommon
EMAAN,M,rare
EMAAN,F,common
EMAANI,F,rare
EMAD,M,common
EMALEE,F,rare
EMALEIGH,F,rare
EMALIE,F,rare
EMAN,F,common
EMANI,F,rare
EMANUEL,M,common
EMANUELA,F,common
EMANUELE,M,rare
EMANUELLA,F,rare
EMANUELLE,F,rare
EMARI,M,rare
EMAYA,F,rare
EMBER,F,uncommon
EMDADUL,M,rare
EMDADUR,M,rare
EME,F,rare
EMEE,F,rare
EMEFA,F,rare
EMEILIA,F,rare
EMEKA,M,rare
EMEL,F,common
EMELI,F,rare
EMELIA,F,common
EMELIAH,F,rare
EMELIE,F,common
EMELINE,F,common
EMELLIA,F,rare
EMELY,F,uncommon
EMELYE,F,uncommon
EMELYN,F,rare
EMER,F,common
EMERALD,F,common
EMERIC,M,rare
EMERITA,F,rare
EMERSON,M,common
EMERSON,F,uncommon
EMERY,M,rare
EMESE,F,rare
EMI,F,common
EMIE,F,common
EMIEL,M,rare
EMIELIA,F,rare
EMIKA,F,rare
EMIKO,F,uncommon
EMIL,M,common
EMILA,F,rare
EMILE,M,common
EMILE,F,uncommon
EMILEA,F,rare
EMILEE,F,common
EMILEIGH,F,rare
EMILEO,M,rare
EMILEY,F,uncommon
EMILI,F,uncommon
EMILIA,F,common
EMILIAN,M,rare
EMILIANA,F,uncommon
EMILIANO,M,uncommon
EMILIE,F,common
EMILIJA,F,common
EMILIJUS,M,rare
EMILIO,M,common
EMILIS,M,uncommon
EMILIYA,F,rare
EMILJA,F,rare
EMILLIA,F,common
EMILLIE,F,common
EMILLY,F,common
EMILS,M,rare
EMILY,F,basic
EMILYA,F,rare
EMILYJANE,F,rare
EMILYROSE,F,rare
EMIMA,F,rare
EMIN,M,uncommon
EMINA,F,uncommon
EMINE,F,common
EMIR,M,common
EMIRA,F,rare
EMIRCAN,M,rare
EMIRHAN,M,uncommon
EMIS,F,rare
EMLYN,M,common
EMMA,F,basic
EMMALEE,F,rare
EMMALEIGH,F,rare
EMMALENE,F,rare
EMMALINE,F,rare
EMMALISE,F,rare
EMMALOUISE,F,rare
EMMALYN,F,rare
EMMAN,F,rare
EMMANOUIL,M,rare
EMMANUAL,M,rare
EMMANUEL,M,common
EMMANUELA,F,common
EMMANUELLA,F,common
EMMANUELLE,F,common
EMMAUNEL,M,rare
EMME,F,uncommon
EMMELIA,F,rare
EMMELINE,F,common
EMMERSON,M,rare
EMMERSON,F,rare
EMMET,M,uncommon
EMMETT,M,common
EMMEY,F,rare
EMMI,F,common
EMMIE,F,common
EMMILY,F,rare
EMMY,F,common
EMMYLOU,F,rare
EMNA,F,rare
EMNET,F,rare
EMOGENE,F,rare
EMON,M,rare
EMORY,M,rare
EMPRESS,F,rare
EMRAH,M,rare
EMRAN,M,common
EMRE,M,common
EMRYS,M,common
EMY,F,uncommon
EMYLIA,F,rare
EMYR,M,common
EN,M,rare
EN,F,rare
ENA,F,common
ENAAYA,F,rare
ENAIYA,F,rare
ENAM,M,rare
ENAMUL,M,rare
ENARA,F,rare
ENAS,F,rare
ENAYA,F,uncommon
ENAYAH,F,rare
ENDA,M,rare
ENDI,M,rare
ENDIJA,F,rare
ENDIJS,M,rare
ENDRI,M,rare
ENDRIT,M,uncommon
ENEA,M,rare
ENEA,F,rare
ENEIDA,F,rare
ENES,M,common
ENESA,F,rare
ENFYS,F,uncommon
ENGIN,M,rare
ENGJELL,M,rare
ENID,F,uncommon
ENIJA,F,rare
ENIKO,F,rare
ENIOLA,M,uncommon
ENIOLA,F,common
ENIOLUWA,F,rare
ENIS,M,common
ENISA,F,rare
ENISE,F,rare
ENITAN,F,rare
ENKI,M,rare
ENLLI,F,uncommon
ENNA,F,uncommon
ENNIO,M,rare
ENNIS,M,rare
ENNIS,F,rare
ENO,M,rare
ENO,F,rare
ENOCH,M,common
ENOCK,M,rare
ENOH,M,rare
ENOLA,F,common
ENORA,F,rare
ENOSH,M,rare
ENRI,M,rare
ENRIC,M,rare
ENRICO,M,common
ENRIK,M,rare
ENRIKA,F,rare
ENRIKAS,M,rare
ENRIQUE,M,common
ENSAR,M,rare
ENVER,M,rare
ENXI,F,rare
ENYA,F,common
ENZA,F,rare
ENZI,M,rare
ENZO,M,common
ENZZO,M,rare
EOGHAN,M,common
EOIN,M,common
EOS,F,rare
EOWYN,F,uncommon
EPHIE,F,rare
EPHRA,M,rare
EPHRAIM,M,common
EPHRAM,M,rare
EPHRATA,F,rare
EPHREM,M,rare
EPHRON,M,rare
EPIPHANY,F,rare
EPONINE,F,rare
EPPIE,F,rare
ERA,F,uncommon
ERALD,M,rare
ERALDA,F,rare
ERALDO,M,rare
ERAM,F,rare
ERAN,M,uncommon
ERAN,F,rare
ERAY,M,common
ERBLIN,M,rare
ERCAN,M,rare
ERDAL,M,rare
ERDEM,M,uncommon
ERDI,M,rare
EREN,M,common
EREN,F,rare
ERENCAN,M,rare
ERFAN,M,uncommon
ERGI,M,rare
ERGUN,M,rare
ERGYS,M,rare
ERHAN,M,rare
ERI,M,rare
ERI,F,rare
ERIANA,F,rare
ERIC,M,basic
ERICA,F,common
ERICK,M,uncommon
ERICKA,F,rare
ERIDA,F,rare
ERIK,M,common
ERIKA,F,common
ERIKAS,M,uncommon
ERIKO,M,rare
ERIKS,M,rare
ERIM,M,rare
ERIN,M,common
ERIN,F,common
ERINA,F,common
ERIND,M,rare
ERINE,F,rare
ERINN,F,common
ERINNE,F,rare
ERIOLUWA,F,rare
ERION,M,uncommon
ERIS,M,uncommon
ERIS,F,uncommon
ERISA,F,uncommon
ERISELDA,F,rare
ERJON,M,rare
ERJONA,F,rare
ERKAN,M,rare
ERLA,F,rare
ERLANDAS,M,rare
ERLIS,M,rare
ERLISA,F,rare
ERMAL,M,rare
ERMAN,M,rare
ERMELA,F,rare
ERMIAS,M,rare
ERMINA,F,rare
ERMIR,M,rare
ERMIRA,F,rare
ERNA,F,rare
ERNEST,M,basic
ERNESTAS,M,rare
ERNESTINA,F,rare
ERNESTINE,F,rare
ERNESTO,M,rare
ERNESTS,M,rare
ERNIE,M,common
EROL,M,uncommon
ERON,M,uncommon
ERONA,F,rare
EROS,M,rare
ERRAN,M,rare
ERRAN,F,rare
ERRIN,F,common
ERRIS,F,rare
ERROL,M,uncommon
ERROLL,M,rare
ERRON,M,rare
ERRON,F,rare
ERRYN,F,rare
ERSA,F,rare
ERSAN,M,rare
ERSIN,M,rare
ERTAN,M,rare
ERUM,F,uncommon
ERVA,F,rare
ERVIN,M,uncommon
ERVINAS,M,rare
ERVIS,M,rare
ERWAN,M,rare
ERWIN,M,uncommon
ERYK,M,uncommon
ERYKA,F,uncommon
ERYKAH,F,common
ERYL,M,rare
ERYL,F,rare
ERYN,F,common
ERYNN,F,uncommon
ERYS,F,rare
ERZA,F,uncommon
ESA,M,common
ESAA,M,rare
ESAAH,M,rare
ESAAM,M,rare
ESAH,M,uncommon
ESAM,M,rare
ESAMAE,F,rare
ESAMAI,F,rare
ESDRAS,M,rare
ESE,F,rare
ESELD,F,rare
ESEN,F,rare
ESENGUL,F,rare
ESEOGHENE,M,rare
ESEOGHENE,F,rare
ESEOSA,M,rare
ESEOSA,F,uncommon
ESER,M,rare
ESEY,M,rare
ESHA,F,common
ESHAA,F,rare
ESHAAL,F,uncommon
ESHAAN,M,uncommon
ESHAH,F,rare
ESHAL,F,uncommon
ESHAN,M,common
ESHANA,F,rare
ESHANI,F,uncommon
ESHAR,F,rare
ESHE,F,rare
ESHER,M,rare
ESHER,F,rare
ESHIKA,F,rare
ESHITA,F,rare
ESI,F,rare
ESILA,F,rare
ESIN,F,uncommon
ESINAM,F,rare
ESKIL,M,rare
ESKILD,M,rare
ESLEM,F,rare
ESMA,F,common
ESMAE,F,common
ESMAI,F,uncommon
ESMAIL,M,rare
ESMANUR,F,rare
ESMAY,F,uncommon
ESME,F,common
ESMEA,F,rare
ESMEE,F,common
ESMERALDA,F,common
ESMERELDA,F,rare
ESMI,F,rare
ESMIA,F,rare
ESMIE,F,uncommon
ESMOND,M,rare
ESOHE,F,rare
ESOSA,M,rare
ESOSA,F,uncommon
ESPEN,M,rare
ESPEN,F,rare
ESPERANCE,F,rare
ESPERANZA,F,rare
ESRA,F,common
ESRAA,F,rare
ESROM,M,rare
ESSA,M,common
ESSAH,M,rare
ESSAM,M,rare
ESSAN,M,rare
ESSENCE,F,rare
ESSEY,M,rare
ESSI,F,rare
ESSIA,F,rare
ESSIE,F,uncommon
ESSIEN,M,rare
ESTA,F,common
ESTEBAN,M,uncommon
ESTEE,F,uncommon
ESTELA,F,uncommon
ESTELLA,F,common
ESTELLE,F,common
ESTER,F,common
ESTERA,F,uncommon
ESTERE,F,rare
ESTHER,F,common
ESTI,F,rare
ESTON,M,rare
ESTRA,F,rare
ESTRELA,F,rare
ESTRELLA,F,rare
ESTY,F,rare
ESTYN,M,rare
ESYLLT,F,uncommon
ESZTER,F,rare
ETAIN,F,rare
ETAN,M,rare
ETANA,F,uncommon
ETANAS,M,rare
ETERNITY,F,rare
ETHAN,M,common
ETHANIEL,M,rare
ETHEL,F,common
ETHEM,M,rare
ETHEN,M,common
ETHIAN,M,rare
ETHNE,F,rare
ETHNI,F,rare
ETHOLLE,F,rare
ETHYN,M,rare
ETIEN,M,rare
ETIENNE,M,common
ETIENNE,F,common
ETINOSA,M,rare
ETINOSA,F,rare
ETTA,F,common
ETTIE,F,uncommon
ETTIENNE,F,rare
ETTORE,M,rare
ETTY,F,uncommon
EUAN,M,common
EUDORA,F,rare
EUGEN,M,rare
EUGENE,M,common
EUGENIA,F,common
EUGENIE,F,common
EUGENIO,M,rare
EULALIE,F,rare
EUN,M,rare
EUN,F,rare
EUNICE,F,common
EUPHEMIA,F,uncommon
EURON,M,rare
EUROS,M,rare
EVA,F,common
EVAAN,M,rare
EVAH,F,rare
EVALEIGH,F,rare
EVALIN,F,rare
EVALINA,F,uncommon
EVALINE,F,rare
EVALYN,F,uncommon
EVALYNE,F,rare
EVALYNN,F,rare
EVALYNNE,F,rare
EVAN,M,common
EVAN,F,uncommon
EVANA,F,uncommon
EVANAS,M,rare
EVANDER,M,uncommon
EVANGALINE,F,rare
EVANGELENE,F,rare
EVANGELIA,F,uncommon
EVANGELINA,F,common
EVANGELINE,F,common
EVANGELOS,M,rare
EVANI,F,rare
EVANIA,F,rare
EVANN,M,rare
EVANNA,F,uncommon
EVANNE,F,rare
EVANS,M,uncommon
EVANTHE,F,rare
EVANTHIA,F,rare
EVAYA,F,rare
EVE,F,common
EVEA,F,rare
EVEE,F,uncommon
EVEIE,F,uncommon
EVELEEN,F,rare
EVELIA,F,rare
EVELIEN,F,rare
EVELIN,F,rare
EVELINA,F,common
EVELINE,F,common
EVELLYN,F,rare
EVELYN,F,basic
EVELYNA,F,rare
EVELYNE,F,uncommon
EVELYNN,F,uncommon
EVELYNNE,F,uncommon
EVEN,M,rare
EVEREST,M,rare
EVERETT,M,rare
EVERLEIGH,F,rare
EVERLEY,F,rare
EVERLIE,F,rare
EVERLY,F,rare
EVERLYN,F,uncommon
EVERLYNN,F,rare
EVERT,M,rare
EVERTON,M,rare
EVETTE,F,rare
EVEY,F,common
EVI,F,uncommon
EVIA,F,rare
EVIANA,F,rare
EVIE,F,common
EVIEE,F,uncommon
EVIIE,F,rare
EVIJA,F,rare
EVIN,M,rare
EVIN,F,uncommon
EVINA,F,rare
EVISSA,F,rare
EVITA,F,common
EVLIN,F,rare
EVLYN,F,uncommon
EVLYNN,F,rare
EVNI,F,rare
EVON,M,rare
EVONY,F,rare
EVREN,M,uncommon
EVRON,M,rare
EVVIE,F,rare
EVY,F,uncommon
EVYN,M,rare
EWA,F,uncommon
EWAN,M,common
EWAOLUWA,F,rare
EWART,M,rare
EWELINA,F,rare
EWEN,M,common
EWOMAZINO,F,rare
EWURA,F,rare
EWYN,M,rare
EXAUCE,M,rare
EXAUCE,F,rare
EXAUCEE,F,rare
EXCEL,F,rare
EXCELLENT,M,rare
EXODUS,M,rare
EYAD,M,uncommon
EYAL,M,rare
EYDIE,F,rare
EYHAB,M,rare
EYITAYO,M,rare
EYLA,F,rare
EYLEM,F,rare
EYLUL,F,uncommon
EYMEN,M,rare
EYOB,M,rare
EYOEL,M,rare
EYRA,F,rare
EYRAH,F,rare
EYSAN,F,rare
EYSHA,F,rare
EYTAN,M,rare
EYTHAN,M,rare
EYUB,M,rare
EYVA,F,rare
EZAAN,M,rare
EZAN,M,rare
EZANA,M,uncommon
EZARA,F,rare
EZECHIEL,M,rare
EZEKIEL,M,common
EZEL,M,rare
EZEL,F,rare
EZEQUIEL,M,rare
EZGI,F,common
EZINNE,F,rare
EZIO,M,rare
EZMAE,F,rare
EZMAI,F,rare
EZMAY,F,rare
EZME,F,common
EZMEE,F,uncommon
EZMIE,F,rare
EZMIRA,F,rare
EZO,F,rare
EZRA,M,common
EZRA,F,uncommon
EZRAE,F,rare
EZRAH,M,rare
EZRAH,F,rare
EZRI,F,common
EZRIEL,M,rare
EZZAH,F,uncommon
FAAIZ,M,rare
FAAIZA,F,uncommon
FAAIZAH,F,common
FAAKHIR,M,rare
FAARIA,F,uncommon
FAARIHA,F,rare
FAARIS,M,common
FAATIMA,F,common
FAATIMAH,F,common
FAAZ,M,rare
FABBIHA,F,uncommon
FABEHA,F,rare
FABIA,F,uncommon
FABIAN,M,common
FABIANA,F,uncommon
FABIANO,M,rare
FABIEN,M,common
FABIENNE,F,common
FABIHA,F,common
FABIO,M,common
FABIOLA,F,rare
FABION,M,rare
FABLE,F,rare
FABLIHA,F,rare
FABRICE,M,rare
FABRICIO,M,rare
FABRIZIO,M,common
FADEELAH,F,rare
FADEL,M,rare
FADHIL,M,rare
FADI,M,uncommon
FADIA,F,rare
FADIL,M,uncommon
FADILA,F,rare
FADIMA,F,rare
FADIME,F,rare
FADUMA,F,common
FADUMO,F,common
FADWA,F,rare
FADZAI,F,rare
FAE,F,common
FAEEZA,F,rare
FAELAN,M,rare
FAEZA,F,rare
FAEZAH,F,rare
FAFA,F,rare
FAHAD,M,common
FAHD,M,common
FAHED,M,rare
FAHEEM,M,common
FAHEEMA,F,uncommon
FAHEEMAH,F,common
FAHEMA,F,rare
FAHID,M,rare
FAHIM,M,common
FAHIMA,F,common
FAHIMAH,F,rare
FAHIMUL,M,rare
FAHIZA,F,rare
FAHMEDA,F,rare
FAHMI,M,rare
FAHMID,M,rare
FAHMIDA,F,common
FAHMIDAH,F,rare
FAHMINA,F,rare
FAHREN,M,rare
FAHRIN,F,rare
FAHTIMA,F,rare
FAI,F,rare
FAIGA,F,rare
FAIGE,F,rare
FAIGY,F,uncommon
FAIHA,F,rare
FAIMA,F,rare
FAIQ,M,rare
FAIQA,F,rare
FAISA,F,uncommon
FAISAL,M,common
FAISEL,M,rare
FAITH,M,rare
FAITH,F,common
FAITHE,F,rare
FAITHIA,F,rare
FAIYAZ,M,uncommon
FAIZ,M,common
FAIZA,F,common
FAIZAAN,M,common
FAIZAH,F,common
FAIZAL,M,uncommon
FAIZAN,M,common
FAJAR,F,uncommon
FAJER,F,rare
FAJR,F,uncommon
FAKHIR,M,rare
FALAK,M,rare
FALAK,F,common
FALAN,F,rare
FALAQ,F,common
FALEN,F,rare
FALIHA,F,rare
FALISHA,F,uncommon
FALLON,M,rare
FALLON,F,common
FALLYN,F,rare
FALON,F,rare
FAMKE,F,rare
FANE,M,rare
FANNY,F,rare
FANTA,F,uncommon
FANTASIA,F,rare
FANUEL,M,rare
FAOLAN,M,rare
FARA,F,rare
FARAAZ,M,uncommon
FARADAY,F,rare
FARAH,M,rare
FARAH,F,common
FARAI,M,uncommon
FARAI,F,rare
FARAN,M,uncommon
FARAZ,M,common
FARDEEN,M,uncommon
FARDIN,M,uncommon
FARDOWSA,F,uncommon
FAREED,M,common
FAREEDA,F,rare
FAREEDAH,F,uncommon
FAREEDAT,F,rare
FAREEHA,F,common
FAREEN,F,rare
FAREENA,F,rare
FAREN,M,rare
FARES,M,uncommon
FARHA,F,common
FARHAAD,M,rare
FARHAAN,M,common
FARHAD,M,common
FARHAN,M,common
FARHANA,F,common
FARHANAH,F,rare
FARHAT,F,uncommon
FARHEEN,F,common
FARHIA,F,rare
FARHIN,F,rare
FARHIYA,F,uncommon
FARIA,F,common
FARIAH,F,uncommon
FARID,M,common
FARIDA,F,common
FARIDAH,F,common
FARIDAT,F,rare
FARIDEH,F,rare
FARIHA,F,common
FARIHAH,F,uncommon
FARINA,F,rare
FARIS,M,common
FARISHA,F,rare
FARIYA,F,rare
FARIYAH,F,rare
FARIZ,M,rare
FARJANA,F,uncommon
FARKHAN,M,rare
FARLEY,M,uncommon
FARMAN,M,rare
FARNAZ,F,rare
FARON,M,common
FARON,F,rare
FAROOQ,M,uncommon
FAROUK,M,uncommon
FAROUQ,M,rare
FARRADEH,F,rare
FARRAH,F,common
FARRAN,M,uncommon
FARRAN,F,rare
FARREL,M,rare
FARRELL,M,common
FARRELL,F,rare
FARREN,M,common
FARREN,F,uncommon
FARRIN,F,rare
FARRIS,M,common
FARRON,M,uncommon
FARRON,F,rare
FARRUKH,M,rare
FARRYL,F,rare
FARRYN,F,rare
FARTUN,F,rare
FARUK,M,rare
FARUQ,M,uncommon
FARWA,F,uncommon
FARWAH,F,rare
FARYAAL,F,rare
FARYAL,F,common
FARYL,F,rare
FARYN,F,rare
FARZAD,M,rare
FARZAN,M,rare
FARZANA,F,common
FARZEEN,F,rare
FASEEHA,F,rare
FASIHA,F,rare
FATAMA,F,rare
FATEEMA,F,rare
FATEH,M,rare
FATEHA,F,common
FATEMA,F,common
FATEMAH,F,common
FATEMEH,F,rare
FATHEHA,F,rare
FATHEMA,F,common
FATHIA,F,uncommon
FATHIMA,F,common
FATHIMAH,F,rare
FATHIYA,F,rare
FATHMA,F,rare
FATIH,M,uncommon
FATIHA,F,common
FATIHAH,F,rare
FATIM,F,rare
FATIMA,F,common
FATIMAH,F,common
FATIMAHZAHRA,F,rare
FATIMAT,F,rare
FATIMATOU,F,rare
FATIN,F,rare
FATMA,F,common
FATMAH,F,rare
FATMANUR,F,rare
FATMATA,F,uncommon
FATOS,F,rare
FATOU,F,common
FATOUMATA,F,common
FATOUMATTA,F,uncommon
FATUMA,F,common
FATUMATA,F,rare
FAUNA,F,rare
FAUSTA,F,rare
FAUSTAS,M,rare
FAUSTE,F,rare
FAUSTINA,F,rare
FAUSTINE,F,rare
FAUSTYNA,F,rare
FAUVE,F,rare
FAUZAN,M,rare
FAUZIA,F,rare
FAUZIAH,F,rare
FAVOR,F,rare
FAVOUR,M,uncommon
FAVOUR,F,uncommon
FAWAAZ,M,rare
FAWAD,M,uncommon
FAWAZ,M,common
FAWN,F,rare
FAWWAZ,M,uncommon
FAWZAAN,M,rare
FAWZAN,M,rare
FAWZIA,F,uncommon
FAWZIYA,F,rare
FAWZIYAH,F,uncommon
FAY,F,common
FAYAAZ,M,rare
FAYAZ,M,uncommon
FAYE,F,common
FAYED,M,rare
FAYEZ,M,rare
FAYHA,F,uncommon
FAYOLA,F,rare
FAYROUZ,F,rare
FAYSAL,M,common
FAYTH,F,uncommon
FAYTHE,F,rare
FAYYAD,M,rare
FAYYAZ,M,rare
FAYZA,F,rare
FAYZAAN,M,rare
FAYZAN,M,uncommon
FAZAAN,M,rare
FAZAL,M,uncommon
FAZAN,M,rare
FAZEEL,M,rare
FAZEELA,F,rare
FAZER,M,rare
FAZIL,M,rare
FAZILA,F,rare
FEARGHAL,M,rare
FEARGHUS,M,rare
FEARGUS,M,rare
FEARN,F,uncommon
FEARNE,F,common
FEBE,F,rare
FEBIN,M,rare
FEDERICA,F,uncommon
FEDERICO,M,common
FEDOR,M,rare
FEDORA,F,rare
FEHZAAN,M,rare
FEHZAN,M,rare
FEI,F,rare
FEIGE,F,rare
FEIGY,F,uncommon
FEISAL,M,rare
FEIVEL,M,rare
FELESHA,F,rare
FELICE,F,rare
FELICIA,F,common
FELICITAS,F,rare
FELICITE,F,rare
FELICITY,F,common
FELICJA,F,rare
FELIKS,M,rare
FELIPE,M,common
FELISHA,F,rare
FELIX,M,common
FELIX,F,rare
FEMI,M,rare
FEMI,F,rare
FEMKE,F,rare
FEN,M,rare
FEN,F,rare
FENELLA,F,common
FENIL,M,rare
FENIX,M,rare
FENN,M,common
FENN,F,rare
FENNA,F,rare
FENNELLA,F,rare
FENNER,M,rare
FENTON,M,common
FEODOR,M,rare
FERAH,F,rare
FERAS,M,rare
FERDAWS,M,rare
FERDIA,M,rare
FERDIE,M,rare
FERDINAND,M,common
FERDOUS,M,rare
FERDOUS,F,rare
FERDOUSI,F,rare
FERDOWS,M,rare
FERENC,M,rare
FERGAL,M,common
FERGUS,M,common
FERGUSON,M,rare
FERHAN,M,rare
FERHAT,M,rare
FERIDE,F,rare
FERIEL,F,rare
FERN,F,common
FERNANDA,F,uncommon
FERNANDO,M,common
FERNE,F,common
FERON,M,rare
FEROZ,M,uncommon
FEROZE,M,rare
FERRAN,M,rare
FERRELL,M,rare
FERRIS,M,uncommon
FESTUS,M,rare
FEVEN,F,rare
FEYISAYO,F,rare
FEYNMAN,M,rare
FEYSAL,M,rare
FEYZA,F,rare
FEZA,F,rare
FEZAAN,M,uncommon
FEZAN,M,uncommon
FEZHAN,M,rare
FFION,F,common
FFLUR,F,common
FFYON,F,rare
FFYONA,F,rare
FIA,F,uncommon
FIACHRA,M,rare
FIADH,F,rare
FIANNA,F,rare
FIAZ,M,rare
FIAZA,F,rare
FIDA,M,rare
FIDA,F,rare
FIDAH,M,rare
FIDAN,F,rare
FIDEL,M,uncommon
FIDELIS,M,rare
FIFI,F,uncommon
FIIFI,M,rare
FIKRET,M,rare
FILIP,M,common
FILIPA,F,uncommon
FILIPE,M,common
FILIPPA,F,rare
FILIPPO,M,common
FILIPPOS,M,rare
FILIPS,M,rare
FILIZ,F,rare
FILLIP,M,rare
FILMON,M,rare
FILSAN,F,uncommon
FILZA,F,rare
FIN,M,uncommon
FINA,F,rare
FINAN,M,uncommon
FINBAR,M,common
FINBARR,M,common
FINCH,M,rare
FINDLAY,M,common
FINDLEY,M,common
FINEAS,M,rare
FINELLA,F,rare
FINIAN,M,common
FINJA,F,rare
FINLAE,F,rare
FINLAN,M,rare
FINLAY,M,common
FINLAY,F,common
FINLEA,F,rare
FINLEE,M,uncommon
FINLEIGH,M,uncommon
FINLEIGH,F,rare
FINLEY,M,common
FINLEY,F,common
FINLO,M,rare
FINLY,M,rare
FINN,M,common
FINN,F,uncommon
FINNAN,M,uncommon
FINNBAR,M,common
FINNBARR,M,rare
FINNEGAN,M,common
FINNEN,M,rare
FINNIAN,M,common
FINNICK,M,rare
FINNIGAN,M,rare
FINNLAY,M,common
FINNLAY,F,rare
FINNLEA,M,rare
FINNLEE,M,rare
FINNLEIGH,M,rare
FINNLEY,M,common
FINNLEY,F,rare
FINNLY,M,rare
FINNTAN,M,rare
FINOLA,F,uncommon
FINTAN,M,common
FINTON,M,common
FINTY,F,uncommon
FION,M,rare
FION,F,rare
FIONA,F,basic
FIONN,M,common
FIONN,F,uncommon
FIONNA,F,rare
FIONNAN,M,rare
FIONNLAGH,M,rare
FIONNOULA,F,rare
FIONNTAN,M,rare
FIONNUALA,F,common
FIONNULA,F,rare
FIORELLA,F,uncommon
FIRAS,M,common
FIRAT,M,uncommon
FIRAZ,M,rare
FIRDAUS,F,common
FIRDAWS,F,uncommon
FIRDOUS,F,uncommon
FIRDOWS,F,rare
FIROZA,F,rare
FISNIK,M,rare
FITZGERALD,M,rare
FITZROY,M,rare
FIYINFOLUWA,M,rare
FIYINFOLUWA,F,uncommon
FIYINFUNOLUWA,F,rare
FIZA,F,common
FIZAA,F,rare
FIZAAN,M,rare
FIZAH,F,uncommon
